GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049
Id,Id2,Geography,Total:,Male:,Male: - Under 5 years,Male: - 5 to 9 years,Male: - 10 to 14 years,Male: - 15 to 17 years,Male: - 18 and 19 years,Male: - 20 years,Male: - 21 years,Male: - 22 to 24 years,Male: - 25 to 29 years,Male: - 30 to 34 years,Male: - 35 to 39 years,Male: - 40 to 44 years,Male: - 45 to 49 years,Male: - 50 to 54 years,Male: - 55 to 59 years,Male: - 60 and 61 years,Male: - 62 to 64 years,Male: - 65 and 66 years,Male: - 67 to 69 years,Male: - 70 to 74 years,Male: - 75 to 79 years,Male: - 80 to 84 years,Male: - 85 years and over,Female:,Female: - Under 5 years,Female: - 5 to 9 years,Female: - 10 to 14 years,Female: - 15 to 17 years,Female: - 18 and 19 years,Female: - 20 years,Female: - 21 years,Female: - 22 to 24 years,Female: - 25 to 29 years,Female: - 30 to 34 years,Female: - 35 to 39 years,Female: - 40 to 44 years,Female: - 45 to 49 years,Female: - 50 to 54 years,Female: - 55 to 59 years,Female: - 60 and 61 years,Female: - 62 to 64 years,Female: - 65 and 66 years,Female: - 67 to 69 years,Female: - 70 to 74 years,Female: - 75 to 79 years,Female: - 80 to 84 years,Female: - 85 years and over
1500000US245100101001,245100101001,"Block Group 1, Census Tract 101, Baltimore city, Maryland",1135,524,24,7,6,6,3,4,1,34,135,96,40,33,31,22,25,8,14,2,4,10,10,4,5,611,20,5,4,8,2,3,1,68,162,104,47,26,22,24,20,12,14,10,9,11,10,13,16
1500000US245100101002,245100101002,"Block Group 2, Census Tract 101, Baltimore city, Maryland",967,476,21,12,8,1,3,0,2,53,119,85,34,22,19,19,24,8,7,11,6,9,7,4,2,491,18,12,6,2,3,0,1,57,144,63,37,23,22,18,18,9,10,5,2,12,9,11,9
1500000US245100101003,245100101003,"Block Group 3, Census Tract 101, Baltimore city, Maryland",920,406,11,3,4,2,0,0,2,20,61,48,29,25,27,25,39,6,10,11,15,26,21,10,11,514,9,1,3,2,2,0,2,50,73,47,24,19,34,20,42,12,23,10,16,29,28,25,43
1500000US245100102001,245100102001,"Block Group 1, Census Tract 102, Baltimore city, Maryland",825,439,34,23,19,6,11,5,3,25,71,72,40,30,23,18,20,6,3,5,5,6,8,2,4,386,27,15,14,4,7,3,5,25,52,59,32,20,29,24,14,4,7,5,8,12,7,9,4
1500000US245100102002,245100102002,"Block Group 2, Census Tract 102, Baltimore city, Maryland",578,290,16,5,12,3,8,3,2,16,44,37,26,22,23,14,16,5,7,3,3,7,5,5,8,288,13,6,9,4,2,1,3,10,72,41,26,15,16,7,15,6,2,3,3,7,9,7,11
1500000US245100102003,245100102003,"Block Group 3, Census Tract 102, Baltimore city, Maryland",942,473,30,9,7,3,5,2,1,39,103,84,44,31,27,16,19,9,13,1,5,7,8,5,5,469,19,8,6,5,3,4,2,37,114,70,33,16,23,23,21,9,9,5,6,19,9,13,15
1500000US245100102004,245100102004,"Block Group 4, Census Tract 102, Baltimore city, Maryland",664,321,27,12,15,4,4,3,3,15,56,59,23,29,25,15,9,8,6,0,4,2,1,0,1,343,30,15,10,6,2,5,2,14,62,58,28,19,22,14,15,8,7,3,10,5,3,3,2
1500000US245100103001,245100103001,"Block Group 1, Census Tract 103, Baltimore city, Maryland",938,498,34,16,7,4,3,1,2,27,128,80,52,25,23,17,25,9,10,3,6,11,7,5,3,440,26,9,5,5,1,3,2,28,107,70,49,17,21,20,20,8,8,4,4,7,4,13,9
1500000US245100103002,245100103002,"Block Group 2, Census Tract 103, Baltimore city, Maryland",1270,640,27,9,8,7,8,10,5,70,170,100,60,32,27,25,25,8,10,6,8,11,4,7,3,630,18,7,6,5,4,2,9,94,186,100,37,22,29,28,21,6,12,5,7,10,7,3,12
1500000US245100104001,245100104001,"Block Group 1, Census Tract 104, Baltimore city, Maryland",910,452,22,3,5,2,1,3,3,31,116,63,54,31,17,20,19,6,8,6,10,12,10,4,6,458,20,2,3,1,1,2,3,73,125,66,38,15,14,12,15,5,6,3,7,4,13,13,17
1500000US245100104002,245100104002,"Block Group 2, Census Tract 104, Baltimore city, Maryland",1960,1015,42,8,8,6,3,3,7,44,190,160,102,93,50,82,60,29,29,29,23,20,14,10,3,945,43,10,8,3,4,1,11,80,260,117,70,62,45,36,61,19,28,20,13,20,16,5,13
1500000US245100105001,245100105001,"Block Group 1, Census Tract 105, Baltimore city, Maryland",846,411,19,6,9,3,4,2,2,17,78,51,48,46,28,21,29,4,14,7,6,5,5,4,3,435,35,12,3,5,2,4,2,36,104,48,51,23,24,18,17,7,4,6,5,10,12,2,5
1500000US245100105002,245100105002,"Block Group 2, Census Tract 105, Baltimore city, Maryland",878,439,23,8,12,4,4,3,3,30,84,65,41,34,33,25,25,8,5,5,7,8,6,4,2,439,23,10,6,4,4,2,2,40,78,57,51,37,31,21,21,10,7,6,2,4,5,8,10
1500000US245100201001,245100201001,"Block Group 1, Census Tract 201, Baltimore city, Maryland",726,372,24,13,9,6,5,3,2,36,75,54,32,27,27,10,19,6,9,4,2,3,1,4,1,354,19,7,14,7,4,0,2,32,76,52,43,20,13,14,17,9,8,3,3,2,5,3,1
1500000US245100201002,245100201002,"Block Group 2, Census Tract 201, Baltimore city, Maryland",1158,575,24,11,8,7,3,3,1,53,125,91,58,39,27,31,28,10,13,7,7,10,7,7,5,583,34,16,11,5,3,2,5,81,128,79,49,25,19,33,20,13,11,3,9,12,7,10,8
1500000US245100202001,245100202001,"Block Group 1, Census Tract 202, Baltimore city, Maryland",902,446,32,23,16,6,9,2,8,53,65,51,47,30,29,15,15,7,9,7,4,10,3,2,3,456,39,21,17,7,13,2,4,58,84,48,39,33,17,16,19,2,9,6,2,7,4,5,4
1500000US245100202002,245100202002,"Block Group 2, Census Tract 202, Baltimore city, Maryland",1185,688,33,23,15,14,16,8,11,73,127,85,76,56,47,29,27,13,12,3,5,3,5,5,2,497,30,17,10,11,5,5,7,40,111,60,41,35,20,23,24,5,11,4,3,8,13,7,7
1500000US245100203001,245100203001,"Block Group 1, Census Tract 203, Baltimore city, Maryland",1141,575,20,7,7,7,4,5,3,65,106,76,37,43,38,29,30,7,19,5,13,19,18,6,11,566,20,10,7,7,5,3,4,48,143,67,37,27,35,26,26,6,18,6,9,17,14,16,15
1500000US245100203002,245100203002,"Block Group 2, Census Tract 203, Baltimore city, Maryland",1040,535,7,8,2,6,2,1,5,30,119,89,53,39,45,28,28,15,19,5,9,10,8,5,2,505,13,2,5,3,2,6,3,40,136,69,46,41,36,26,27,7,18,2,5,2,6,8,2
1500000US245100203003,245100203003,"Block Group 3, Census Tract 203, Baltimore city, Maryland",1163,572,12,3,1,0,3,1,1,33,118,113,57,40,31,45,33,14,11,9,17,10,12,1,7,591,17,3,1,0,3,4,1,45,153,120,46,45,20,26,30,14,18,14,10,13,3,3,2
1500000US245100301001,245100301001,"Block Group 1, Census Tract 301, Baltimore city, Maryland",2194,1032,112,118,82,46,24,16,12,51,87,57,59,66,92,82,66,13,14,5,7,7,8,6,2,1162,114,119,92,54,27,22,15,76,143,104,54,61,77,78,35,21,14,14,10,13,10,5,4
1500000US245100301002,245100301002,"Block Group 2, Census Tract 301, Baltimore city, Maryland",871,420,27,36,34,14,6,3,5,20,37,47,31,31,38,28,31,9,6,5,2,3,6,0,1,451,39,24,30,10,9,6,5,19,53,55,28,28,28,21,38,7,7,6,11,16,6,5,0
1500000US245100302001,245100302001,"Block Group 1, Census Tract 302, Baltimore city, Maryland",1222,608,54,51,27,12,7,6,7,31,90,54,34,41,36,38,52,13,22,7,4,10,5,3,4,614,47,36,34,22,16,12,8,44,91,83,45,41,32,31,27,9,9,3,5,6,3,5,5
1500000US245100302002,245100302002,"Block Group 2, Census Tract 302, Baltimore city, Maryland",1120,568,20,4,4,0,0,1,1,30,113,76,65,41,36,36,42,9,25,3,20,16,7,13,6,552,26,7,1,0,4,4,4,41,115,88,53,30,18,23,34,11,13,6,20,11,20,11,12
1500000US245100401001,245100401001,"Block Group 1, Census Tract 401, Baltimore city, Maryland",1691,899,23,4,6,2,2,3,5,157,223,115,60,57,66,65,51,16,18,8,11,6,0,0,1,792,23,4,2,3,0,10,10,203,259,95,50,40,29,16,24,7,10,1,5,0,1,0,0
1500000US245100401002,245100401002,"Block Group 2, Census Tract 401, Baltimore city, Maryland",2315,1140,29,11,12,4,8,12,9,154,358,188,95,59,45,40,40,10,17,8,6,15,9,6,5,1175,22,12,10,7,9,12,18,228,415,180,69,49,31,44,26,3,15,1,3,5,3,8,5
1500000US245100402001,245100402001,"Block Group 1, Census Tract 402, Baltimore city, Maryland",838,424,5,3,2,3,5,9,6,80,144,34,25,28,21,22,18,7,6,2,1,3,0,0,0,414,1,1,3,1,12,15,16,135,123,49,6,14,22,3,5,2,3,1,0,1,0,1,0
1500000US245100601001,245100601001,"Block Group 1, Census Tract 601, Baltimore city, Maryland",725,362,28,34,39,22,14,8,3,21,41,34,24,27,21,12,12,3,4,9,3,1,1,1,0,363,39,34,20,18,19,8,8,21,38,25,23,20,26,20,21,5,4,1,4,4,3,1,1
1500000US245100601002,245100601002,"Block Group 2, Census Tract 601, Baltimore city, Maryland",1128,590,61,37,27,14,14,8,6,25,96,105,56,35,35,14,25,8,10,2,5,5,2,0,0,538,48,41,32,12,13,10,4,38,72,79,37,31,29,20,28,10,5,5,7,4,5,4,4
1500000US245100601003,245100601003,"Block Group 3, Census Tract 601, Baltimore city, Maryland",703,356,20,22,19,11,9,8,5,27,48,64,30,17,21,18,11,3,9,5,0,4,3,1,1,347,21,15,15,10,6,5,3,21,59,54,26,19,19,22,20,4,4,0,2,9,4,8,1
1500000US245100601004,245100601004,"Block Group 4, Census Tract 601, Baltimore city, Maryland",666,344,35,26,26,10,18,8,8,26,26,31,29,27,11,26,11,3,4,4,2,7,6,0,0,322,36,19,20,22,7,2,12,16,26,27,21,23,17,24,16,4,3,4,3,5,5,6,4
1500000US245100602001,245100602001,"Block Group 1, Census Tract 602, Baltimore city, Maryland",535,245,27,27,14,9,12,3,7,18,23,23,16,8,16,12,16,4,3,0,3,2,0,2,0,290,24,35,28,16,11,5,5,10,34,19,18,16,24,16,11,4,2,4,3,3,1,0,1
1500000US245100602002,245100602002,"Block Group 2, Census Tract 602, Baltimore city, Maryland",541,268,18,8,10,8,9,0,3,12,44,38,21,23,23,10,16,4,4,2,1,5,5,1,3,273,20,9,15,4,9,3,3,16,31,41,24,12,19,17,15,6,4,4,5,4,1,6,5
1500000US245100602003,245100602003,"Block Group 3, Census Tract 602, Baltimore city, Maryland",718,346,27,16,13,8,9,5,8,27,59,48,33,31,14,13,12,5,2,2,6,4,1,2,1,372,37,32,16,6,6,1,6,29,59,57,22,21,18,17,13,7,2,5,5,8,2,1,2
1500000US245100602004,245100602004,"Block Group 4, Census Tract 602, Baltimore city, Maryland",830,426,37,28,20,12,11,7,7,36,60,59,36,22,26,17,13,6,9,7,3,5,3,1,1,404,30,31,28,12,5,2,4,23,64,57,30,24,20,19,17,6,8,1,4,8,2,5,4
1500000US245100602005,245100602005,"Block Group 5, Census Tract 602, Baltimore city, Maryland",641,307,35,27,33,20,8,10,5,18,27,22,21,20,21,8,14,3,3,3,4,2,0,2,1,334,29,31,24,16,17,5,4,15,34,31,14,18,26,22,11,6,8,3,4,5,4,3,4
1500000US245100603001,245100603001,"Block Group 1, Census Tract 603, Baltimore city, Maryland",697,307,25,26,23,14,14,5,3,11,19,26,19,24,27,19,21,5,5,5,0,9,4,1,2,390,24,21,25,24,16,1,7,23,21,30,32,39,25,36,18,7,8,7,8,2,6,5,5
1500000US245100603002,245100603002,"Block Group 2, Census Tract 603, Baltimore city, Maryland",1103,562,38,24,14,15,18,3,7,51,109,69,56,48,25,22,17,10,12,8,5,6,3,2,0,541,40,12,17,8,9,4,4,37,108,77,57,34,37,22,21,10,10,14,2,4,5,4,5
1500000US245100604001,245100604001,"Block Group 1, Census Tract 604, Baltimore city, Maryland",496,227,10,7,14,6,4,3,2,15,32,21,22,14,21,11,19,2,8,2,3,7,3,1,0,269,10,3,6,3,4,1,4,6,30,30,19,23,16,20,28,14,10,9,8,6,9,4,6
1500000US245100604002,245100604002,"Block Group 2, Census Tract 604, Baltimore city, Maryland",687,316,24,15,17,10,10,6,2,19,19,26,18,15,13,23,25,5,8,6,18,11,14,7,5,371,12,11,13,11,6,8,3,10,25,30,17,21,23,26,26,3,12,7,19,29,24,23,12
1500000US245100701001,245100701001,"Block Group 1, Census Tract 701, Baltimore city, Maryland",1192,529,79,48,51,36,21,6,8,20,38,30,30,25,27,33,23,7,8,7,9,8,9,3,3,663,56,44,50,47,30,20,9,32,42,40,50,39,38,42,39,11,12,11,9,21,15,4,2
1500000US245100701002,245100701002,"Block Group 2, Census Tract 701, Baltimore city, Maryland",1765,815,89,82,76,52,36,17,14,43,57,57,40,40,57,41,44,15,17,11,9,8,7,2,1,950,88,56,83,53,34,16,21,65,74,63,59,51,71,60,54,24,26,9,13,18,8,3,1
1500000US245100702001,245100702001,"Block Group 1, Census Tract 702, Baltimore city, Maryland",576,264,22,28,21,16,9,3,4,11,20,17,15,16,21,18,17,4,5,3,3,5,5,0,1,312,25,27,15,15,14,4,4,20,20,16,12,29,16,27,14,4,6,8,6,12,5,7,6
1500000US245100702002,245100702002,"Block Group 2, Census Tract 702, Baltimore city, Maryland",991,467,60,43,46,23,14,8,8,19,29,25,20,29,38,37,29,10,9,1,3,9,4,1,2,524,53,45,30,26,21,13,12,21,42,33,25,35,34,36,36,4,14,7,5,19,4,4,5
1500000US245100702003,245100702003,"Block Group 3, Census Tract 702, Baltimore city, Maryland",940,450,56,45,39,43,19,10,6,30,28,21,23,29,20,26,20,8,11,5,3,5,1,0,2,490,48,51,36,29,18,7,17,26,45,33,33,32,29,29,20,8,9,3,6,4,3,2,2
1500000US245100702004,245100702004,"Block Group 4, Census Tract 702, Baltimore city, Maryland",560,249,19,22,27,14,11,5,7,14,17,8,12,17,19,16,9,7,3,8,5,5,2,0,2,311,29,25,32,19,15,4,4,12,19,18,27,23,25,8,16,6,12,4,4,5,2,1,1
1500000US245100702005,245100702005,"Block Group 5, Census Tract 702, Baltimore city, Maryland",715,314,31,28,33,14,15,5,2,21,27,19,17,21,19,18,16,6,6,2,4,5,5,0,0,401,48,37,32,19,12,5,10,24,31,25,14,27,36,20,18,12,6,4,7,6,4,1,3
1500000US245100703001,245100703001,"Block Group 1, Census Tract 703, Baltimore city, Maryland",610,293,32,19,20,12,11,8,3,17,17,24,19,19,28,19,13,6,5,4,6,5,1,2,3,317,34,25,16,11,10,5,4,21,26,19,13,22,24,25,21,8,7,3,5,8,3,4,3
1500000US245100703002,245100703002,"Block Group 2, Census Tract 703, Baltimore city, Maryland",432,206,18,18,12,8,6,4,6,12,15,13,12,9,19,18,13,4,5,4,2,4,3,1,0,226,23,16,13,11,11,7,4,18,11,7,13,13,24,13,12,4,5,2,3,8,4,3,1
1500000US245100704001,245100704001,"Block Group 1, Census Tract 704, Baltimore city, Maryland",169,93,9,8,6,5,5,1,3,3,4,2,2,8,8,8,3,1,1,3,2,2,6,1,2,76,2,3,5,6,5,1,0,4,3,3,6,5,8,5,4,0,1,1,2,4,2,6,0
1500000US245100704002,245100704002,"Block Group 2, Census Tract 704, Baltimore city, Maryland",252,103,4,2,6,1,2,0,0,2,5,4,1,1,5,5,10,4,7,7,5,12,10,5,5,149,2,1,3,0,1,1,1,7,5,3,1,7,9,12,9,2,12,6,12,25,11,11,8
1500000US245100704003,245100704003,"Block Group 3, Census Tract 704, Baltimore city, Maryland",820,321,52,47,31,12,8,7,5,21,25,20,9,17,23,14,11,6,5,1,0,2,3,2,0,499,54,44,40,18,22,7,13,29,54,26,29,21,33,35,20,5,10,5,11,12,8,1,2
1500000US245100801011,245100801011,"Block Group 1, Census Tract 801.01, Baltimore city, Maryland",707,342,25,14,11,16,8,4,3,11,16,15,32,26,27,36,41,12,13,4,10,4,2,10,2,365,20,13,21,11,11,5,4,12,10,27,25,28,27,32,38,14,15,8,6,11,8,8,11
1500000US245100801012,245100801012,"Block Group 2, Census Tract 801.01, Baltimore city, Maryland",878,406,29,39,29,15,18,6,11,16,24,23,25,29,33,23,34,9,6,8,12,4,5,4,4,472,30,39,37,14,11,6,11,19,29,33,34,47,38,31,31,12,8,8,5,6,8,10,5
1500000US245100801013,245100801013,"Block Group 3, Census Tract 801.01, Baltimore city, Maryland",1288,602,51,60,66,33,34,10,10,29,38,43,46,27,39,30,36,7,11,5,9,9,3,5,1,686,46,57,61,52,24,8,9,25,55,46,35,56,57,54,40,6,13,11,4,16,4,3,4
1500000US245100801014,245100801014,"Block Group 4, Census Tract 801.01, Baltimore city, Maryland",1008,452,31,39,40,32,22,6,11,14,37,23,18,29,40,25,25,14,12,5,6,9,7,4,3,556,43,37,38,21,20,8,4,23,50,39,28,35,57,47,35,14,16,4,6,5,10,10,6
1500000US245100801021,245100801021,"Block Group 1, Census Tract 801.02, Baltimore city, Maryland",928,435,35,39,52,33,17,13,8,23,26,25,17,26,28,24,20,12,10,4,9,8,4,1,1,493,21,36,43,22,27,8,4,15,31,29,33,33,38,44,33,11,15,6,7,19,8,4,6
1500000US245100801022,245100801022,"Block Group 2, Census Tract 801.02, Baltimore city, Maryland",1580,727,63,61,76,53,37,17,20,29,54,48,41,40,49,35,29,11,15,7,14,13,7,4,4,853,62,69,69,34,29,10,11,43,62,56,64,58,54,54,52,14,24,13,13,29,16,9,8
1500000US245100802001,245100802001,"Block Group 1, Census Tract 802, Baltimore city, Maryland",425,198,8,8,20,8,6,2,6,3,12,11,10,10,22,15,17,2,3,5,3,7,13,2,5,227,19,12,9,15,7,1,2,11,9,9,13,11,18,16,15,6,5,6,3,19,12,8,1
1500000US245100802002,245100802002,"Block Group 2, Census Tract 802, Baltimore city, Maryland",594,277,27,19,25,10,12,6,2,12,17,17,9,16,32,24,19,3,3,4,1,7,8,4,0,317,24,32,24,16,9,2,3,18,24,18,15,20,29,21,13,4,5,5,7,3,15,6,4
1500000US245100802003,245100802003,"Block Group 3, Census Tract 802, Baltimore city, Maryland",566,244,18,13,22,10,14,3,3,8,15,8,11,17,22,14,11,3,3,5,10,9,13,6,6,322,28,16,18,10,9,11,6,13,17,6,10,19,31,24,14,7,8,7,6,21,20,14,7
1500000US245100803011,245100803011,"Block Group 1, Census Tract 803.01, Baltimore city, Maryland",447,201,19,14,6,10,5,0,5,13,17,13,9,12,16,15,16,7,4,2,2,3,5,2,6,246,14,9,20,8,7,6,4,14,17,19,13,16,22,16,17,6,6,5,3,9,6,7,2
1500000US245100803012,245100803012,"Block Group 2, Census Tract 803.01, Baltimore city, Maryland",941,438,42,46,34,28,14,7,5,13,11,24,23,23,35,32,30,5,18,3,9,12,8,10,6,503,32,33,33,25,11,7,5,27,36,27,30,31,39,39,32,14,9,6,7,17,18,17,8
1500000US245100803013,245100803013,"Block Group 3, Census Tract 803.01, Baltimore city, Maryland",696,332,22,24,17,22,16,2,7,14,16,17,19,12,34,28,21,9,9,7,12,9,5,8,2,364,36,18,16,19,13,8,4,15,19,16,21,26,25,25,29,8,5,7,7,12,16,10,9
1500000US245100803021,245100803021,"Block Group 1, Census Tract 803.02, Baltimore city, Maryland",466,193,9,3,8,5,5,2,8,11,5,11,9,22,14,23,11,7,5,6,1,5,9,11,3,273,11,11,8,7,7,4,8,8,15,9,10,8,30,21,18,10,8,8,11,12,20,10,19
1500000US245100803022,245100803022,"Block Group 2, Census Tract 803.02, Baltimore city, Maryland",612,272,18,15,14,20,10,4,7,10,12,16,17,20,20,16,19,5,7,7,0,8,4,17,6,340,20,18,15,9,11,7,9,11,18,13,19,20,32,23,24,8,5,5,11,21,14,16,11
1500000US245100803023,245100803023,"Block Group 3, Census Tract 803.02, Baltimore city, Maryland",865,407,38,35,33,29,14,6,8,11,21,18,18,28,25,27,30,8,8,7,8,10,11,7,7,458,29,27,34,18,12,6,10,19,27,24,29,32,34,34,27,11,8,7,8,28,12,13,9
1500000US245100803024,245100803024,"Block Group 4, Census Tract 803.02, Baltimore city, Maryland",994,448,21,35,35,22,12,3,9,13,25,17,22,25,35,42,25,7,17,5,10,22,19,13,14,546,24,21,29,22,11,4,4,13,24,28,22,31,33,48,44,13,14,7,18,34,34,27,41
1500000US245100804001,245100804001,"Block Group 1, Census Tract 804, Baltimore city, Maryland",754,352,30,18,40,18,12,5,7,18,17,25,19,26,25,33,23,7,5,6,10,4,3,0,1,402,29,27,31,23,14,7,7,13,21,24,27,42,29,23,17,6,9,9,5,15,13,6,5
1500000US245100804002,245100804002,"Block Group 2, Census Tract 804, Baltimore city, Maryland",810,305,46,25,27,17,13,4,1,12,21,19,12,22,22,19,11,7,7,2,5,3,5,2,3,505,54,37,25,15,13,7,14,34,39,32,30,40,25,48,18,3,3,9,16,17,11,12,3
1500000US245100805001,245100805001,"Block Group 1, Census Tract 805, Baltimore city, Maryland",543,260,24,20,21,15,10,0,4,18,17,11,16,18,21,17,17,3,8,1,5,5,7,2,0,283,15,14,26,16,7,5,6,11,19,19,10,21,15,18,18,8,7,7,11,6,9,9,6
1500000US245100805002,245100805002,"Block Group 2, Census Tract 805, Baltimore city, Maryland",675,325,30,31,28,14,13,4,3,18,19,19,17,21,23,25,22,4,9,3,3,6,9,3,1,350,25,24,21,16,13,7,5,14,19,21,20,22,26,28,25,6,12,4,4,11,11,9,7
1500000US245100805003,245100805003,"Block Group 3, Census Tract 805, Baltimore city, Maryland",486,221,16,18,15,7,9,4,5,4,13,9,15,11,17,36,14,1,3,2,6,7,4,3,2,265,9,12,22,16,10,4,4,6,13,9,17,19,22,14,18,7,15,6,3,9,10,7,13
1500000US245100806001,245100806001,"Block Group 1, Census Tract 806, Baltimore city, Maryland",695,320,24,21,28,13,8,3,3,12,19,15,16,16,34,35,19,13,3,6,11,9,7,3,2,375,27,22,21,18,18,3,8,18,20,15,20,29,34,26,19,4,14,14,10,13,9,4,9
1500000US245100806002,245100806002,"Block Group 2, Census Tract 806, Baltimore city, Maryland",531,263,21,9,17,6,8,5,1,7,20,6,21,24,28,29,28,4,4,5,5,6,4,4,1,268,21,10,9,10,14,6,3,8,17,6,7,16,20,22,23,7,14,6,5,13,10,9,12
1500000US245100806003,245100806003,"Block Group 3, Census Tract 806, Baltimore city, Maryland",452,194,18,16,15,8,5,2,6,8,15,9,8,13,11,17,11,5,4,4,4,3,4,5,3,258,21,26,15,13,9,5,2,7,21,13,7,11,17,24,16,7,6,5,4,7,5,9,8
1500000US245100806004,245100806004,"Block Group 4, Census Tract 806, Baltimore city, Maryland",791,373,35,24,30,37,14,8,4,8,26,14,22,18,31,32,23,4,13,1,7,8,8,2,4,418,42,17,24,16,10,7,9,24,24,24,35,34,34,27,20,10,13,7,7,8,14,5,7
1500000US245100807001,245100807001,"Block Group 1, Census Tract 807, Baltimore city, Maryland",577,288,14,31,17,12,12,1,3,13,16,17,10,15,36,34,14,5,8,2,10,7,6,3,2,289,22,12,13,22,8,4,4,11,14,19,11,13,33,18,24,3,7,4,7,11,11,10,8
1500000US245100807002,245100807002,"Block Group 2, Census Tract 807, Baltimore city, Maryland",560,272,16,20,20,20,16,4,6,13,15,21,14,9,26,23,13,5,6,5,6,8,3,3,0,288,25,13,20,21,10,4,3,12,13,12,19,28,27,25,15,9,8,2,4,5,3,0,10
1500000US245100808001,245100808001,"Block Group 1, Census Tract 808, Baltimore city, Maryland",305,122,16,18,10,12,5,1,2,3,9,8,2,8,5,7,6,1,2,1,2,2,1,1,0,183,23,21,14,6,5,4,2,8,21,14,12,9,13,13,6,2,2,1,4,0,2,0,1
1500000US245100808002,245100808002,"Block Group 2, Census Tract 808, Baltimore city, Maryland",976,438,64,44,40,21,15,1,8,16,23,20,14,27,26,40,23,11,10,11,5,10,7,2,0,538,47,39,35,32,21,6,7,40,57,35,36,27,42,33,24,6,9,7,12,10,6,3,4
1500000US245100901001,245100901001,"Block Group 1, Census Tract 901, Baltimore city, Maryland",1139,520,43,41,43,23,16,10,6,23,44,38,33,30,39,32,34,10,12,5,9,8,10,7,4,619,37,36,27,31,11,11,11,23,50,47,44,47,42,51,41,11,21,6,21,17,11,15,8
1500000US245100901002,245100901002,"Block Group 2, Census Tract 901, Baltimore city, Maryland",687,305,17,14,18,10,6,6,4,10,24,23,24,20,22,28,24,7,10,11,7,9,3,6,2,382,15,23,13,10,6,6,5,9,22,25,20,20,28,27,40,30,18,11,13,18,14,5,4
1500000US245100901003,245100901003,"Block Group 3, Census Tract 901, Baltimore city, Maryland",1074,468,42,29,33,22,14,8,7,24,38,29,20,30,28,30,36,9,18,9,8,13,13,5,3,606,39,33,34,17,17,6,5,26,41,45,40,53,36,43,40,20,23,14,15,25,13,13,8
1500000US245100901004,245100901004,"Block Group 4, Census Tract 901, Baltimore city, Maryland",637,306,14,18,14,15,5,4,5,15,22,24,17,15,21,30,29,10,15,5,15,4,5,1,3,331,17,16,19,13,9,1,3,11,19,23,12,21,25,38,25,12,13,7,5,15,10,8,9
1500000US245100901005,245100901005,"Block Group 5, Census Tract 901, Baltimore city, Maryland",714,303,24,23,26,18,8,4,3,15,34,25,20,17,22,20,13,1,8,4,5,10,2,1,0,411,35,34,27,17,11,7,5,17,35,19,27,22,38,30,28,3,7,9,10,10,11,6,3
1500000US245100902001,245100902001,"Block Group 1, Census Tract 902, Baltimore city, Maryland",1682,847,63,60,54,21,26,8,9,29,44,51,44,43,47,58,76,23,38,23,26,29,28,23,24,835,68,27,31,28,24,7,7,25,58,64,62,53,52,72,83,32,26,25,20,19,26,9,17
1500000US245100902002,245100902002,"Block Group 2, Census Tract 902, Baltimore city, Maryland",1561,726,50,43,51,27,14,15,12,26,40,45,33,55,64,49,54,21,23,16,30,19,18,13,8,835,42,39,40,38,20,11,4,31,49,54,41,46,60,84,73,28,29,24,21,40,24,15,22
1500000US245100903001,245100903001,"Block Group 1, Census Tract 903, Baltimore city, Maryland",548,243,19,14,9,7,10,3,4,6,19,16,24,19,21,16,19,7,7,6,8,4,3,1,1,305,17,12,12,9,6,2,1,9,18,31,29,14,22,18,25,14,12,11,14,9,6,6,8
1500000US245100903002,245100903002,"Block Group 2, Census Tract 903, Baltimore city, Maryland",923,353,17,17,17,11,5,6,9,11,23,13,14,18,25,21,25,4,15,16,23,22,18,12,11,570,17,11,19,8,3,3,2,16,17,19,23,12,28,32,39,9,20,29,39,64,67,53,40
1500000US245100903003,245100903003,"Block Group 3, Census Tract 903, Baltimore city, Maryland",804,384,32,20,20,9,5,3,5,7,34,42,40,37,35,36,11,8,10,4,5,10,7,2,2,420,21,16,12,9,3,5,1,20,49,38,59,32,29,37,21,10,25,4,11,9,3,4,2
1500000US245100903004,245100903004,"Block Group 4, Census Tract 903, Baltimore city, Maryland",1928,886,58,55,64,56,21,14,20,50,67,70,53,65,70,63,53,17,26,20,11,10,14,4,5,1042,77,63,73,34,30,9,22,32,98,89,55,59,68,98,74,23,33,19,19,28,22,11,6
1500000US245100904001,245100904001,"Block Group 1, Census Tract 904, Baltimore city, Maryland",1118,489,50,38,31,24,10,6,9,26,47,31,37,35,40,25,31,6,12,6,8,3,8,3,3,629,40,40,40,20,14,9,6,33,79,47,34,35,46,62,42,17,17,5,8,14,7,7,7
1500000US245100904002,245100904002,"Block Group 2, Census Tract 904, Baltimore city, Maryland",468,197,24,14,12,7,5,4,5,13,13,16,10,12,17,14,9,5,4,2,3,4,3,1,0,271,27,13,17,12,4,6,9,16,18,22,11,19,22,21,19,7,8,0,3,3,8,4,2
